text,label
Liat ulu kelakuan Rohingya nya kek apa,hate
ngak update cebong otaknya dikit kaum tulang lunak pantesan aja suka dengan capres bokeper,hate
"Gubernur DKI Jakarta Anies Baswedan bertemu dengan Presiden Turki Recep Tayyib Erdogan saat menunaikan salat Jumat di Mesjid Sultan Ayyub, Istanbul, Turki, Jumat waktu setempat.",neutral
Jgn bodoh. Jijik fak',neutral
Jadi inget fesbuk anjir lupa aku',neutral
kang lghdtv,hate
Anak PMR cupu.',hate
"Saya setuju di maafkan, tapi 100 menista agama. Kitab suci adalah wahyu Allah. Tidak ada tafsiran apapun. Dia sudah menyakiti hati semua pemeluk agama. Biar Allah yg member I ganjaran yg sesuai.",neutral
Akun ini follow ga diikutin mutualan sih cuman isi tw nya bikin mual karena PL kaum pelangi jadi saya berusaha cek and ricek sebelum folbek karena dari promote juga sering ada yang ikutan bonceng,hate
Begal Arab Buta Huruf malah dinabikan Begal Sadis Kelompok Lampung yg Rampok dan Bunuh Karyawati Dibekuk,hate
Sobat gurun versi karen yeet,hate
sesembak depan camp jual zuzu zapi murni. maw itu zuzu zapi or kambink or quda or onta or zebra murni pasti sy tutup idung pas minumnya he',neutral
Adick adick yg terkedick kedick siapa disini yang pengen mukul kaum lghdtv,hate
Ganyang PDI P karna PDI P adalah perubahan nama PKI,hate
Islam walau hanya Islam KTP itu kan tidak kekal dalam neraka selama masih ada iman islam dihatinya,neutral
KULTURAL PENELITIAN BUDAYA DENGAN PERANGKAT METODOLOGIS HISTORIS FAKTA amp KESIMPULAN MASA LALU ETNOLOGI PENELITIAN PERILAKU MANUSIA PENELITIAN PRAKTIS KASUS MIKRO gt BERSIFAT BEHAVIORALISTIK,neutral
Di kota orang malah kyk perek,hate
bacot bgt lo pada',hate
Hanya antek dan kaki tangan komunis yg tak punya hati perut URL,hate
Ini tuh kesalahan Jokowi dan Ahok si babi ateis.,hate
Cewek lain mah minta nya Skincare seblak atau snack box Kalau cewek ini malah minta tupai cok From this To this,neutral
Nabi dan para sahabat telah meninggalkan kesenangan dunia kerana agama. Tetapi sebahagian umat akhir zaman meninggalkan agama hanya kerana kesenangan dunia. Yang hanya sekejap. Alangkah ruginya...,neutral
Aku kasih penyakit Kristen sesat lo,hate
RT PKI sudah menyatu dg PDI P bubarkan PDI P !!,hate
udik amat gabisa pecahin balon wkwk',neutral
Lu mah emang udik wan',hate
buzzer nya si zonk. gembel warnet nunggu kecyduk. digaji brp si?kl gede sini gw ajarin biar ip jadi anonim',neutral
Dibilang perempuan murahan dan cewek gatel hanya karena gue lebih nyaman ngobrol sama temen daripada sama nyokap,neutral
Ngapain dipikirin sdh jelas MUI menyatakan ahmadiyah sesat otak lo aja mampet,hate
Silahkan nilai sendiri kelakuan barbar anggota FPI saat membubarkan pengajian Gus Muwafiq Mereka masuk pakai kaos ganti presiden sambil mengacungkan dua jari dan bilang acara tsb sesat Ini foto orang2nya yang sudah diringkus polisi Cc,hate
"Su Pin siswi SD Katolik Karya Yosef, 1978-1983, istrinya Ronaldo Pardede. Su Pin shi wo de qizi ... wo de ... RoDe ... Ronaldo Pardede qizi.'",neutral
Mestinya sih sdh paham bhw sebagian besar manusia masuk neraka Dari 1000 hanya 1 yg masuk surga Oten pikir akan masuk surga semua Bisa buktikan kebenarannya,hate
Mampus lo diserang nanti.',hate
memang keparat orang oraang seperti mereka ini',hate
dekalarasi pilkada 2018 aman dan anti hoax kepala desa sekecamatan jabon,neutral
"Presiden Mulai dari kira-kira pembukaan seperti apa, pertandingannya seperti apa hingga penutupannya. Juga kesiapan atlet-atlet kita yang akan berlaga di",neutral
INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. URL,hate
si amies jangan dipercaya dia mah orang arab yg biasa ngibul,hate
Imigran Yaman Memang Sudah Bikin Rusuh Bikin Onar Ngemis dengan dalih Agama Bahkan Menghina orang Pribumi Lah Merekalah Yang Sudah Numpang Hidup Tapi NGGA TAHU DIRI Habib Palsu Anjing Bangsat TIDAK ADA TURUNAN NABI DI INDONESIA NASAB HANYA ADA DI YAMAN USIR HABIB YAMAN,hate
Kesombongan wahabi salafy yang menghina dan mencaci Kiai Haji Mustofa Desa Buker Kec Jrengik Kab Sampang Kesombongan mereka pasti dapatkan balasan Allah,hate
Gimana lae ? tapi ah bentar lagi aja kok kan,hate
jualaness Yang mau cari baju preloved cowo cewe mulai dari 10k dan buat cewe yang pengen beli baju murah tapi kualitasnya ngga murahan langsung aja dateng ke booth depan SDN Sekaran 01 yaa dijamin worth it bangett,neutral
Bener juga. Orang2 yang biasa njeplak asal buka mulut di depan publik itu kemungkinan besar sakaw bin sarap gegara narkoba.',neutral
RT Pak Alex beruntung tidak dituduh antek cina dan PKI.. haha,hate
"Ga mau ah, pak rt nya bolot '",neutral
Lengserkan kenapa om.. dpr kan punya kuasa rakyat.. kalau ndak berani maka kawal kami untuk lengserkan,hate
Jomok banget,hate
dikatain monyet',neutral
"Menanggapi cuitan "" di Indonesia Presiden Jokowi diejek antek asing amp aseng. Sementara diluar dia malah dikagumi krn sikap tegas amp beraninya thd klaim RRC diLaut China Selatan. Apalagi ketika negara Asia Tenggara lain pd manut dgn kl",neutral
Seksyen 2 Mega Malaysia 11April Beli atau langgan,neutral
"Human rights ni agenda yahudi utk mhalalkan yg haram dlm Islam..kita patut tau Allah rightsHak Allah..jaga hak Allah, insyaAllah semua terpelihara..'",neutral
kondoms Teman teman Kris10 aku mau cerita Aku kaget banget baca kisah Bunda Maria amp Yesus di Alqur an ternyata selengkap itu mulai dari keluarganya sampai kisah masa kecilnya Kalian coba baca deh ketik keyword Ali Imran 33 37 amp Maryam Maria 16 36,neutral
Setan.... Perusak diet',neutral
Biasanya yang paling brengsek itu yang paling di sayang.',neutral
"Jokowi sudah menyerah saatnya gantikan Jokowi, lengserkan jokowi qishosjokowi URL",hate
Agama Kristen tidak mewajibkan hijab untuk menutupi aurat seperti Islam Katolik Orthodox amp gereja gereja apostolik lainnya semuanya sama Perempuan hanya dianjurkan menutupi kepala saat beribadah Hati hati dengan org yg cuma cari sensasi atau korban sekte sesat Rohman,neutral
"Hanya terjadi di rezim Jokowi. Yang dicopot harusnya Kapolrinya . Karna lembaga kepolisian setiap kebijakan tidak berjalan sendiri sendiri,tapi ada perintah dan izin atasan.'",neutral
..... Pak Prof. ..... Jangan pak Prof. Bilang itu cuma soal pendapat.... Itu tdk benar karena disampaikan di forum terbuka.... Itu ngaco dan tdk bisa di biarkan.... Pak Prof. Sebagai pemuka agama dan sebagai Ulama harusnya melur,neutral
Anies Sandi telah gagal memimpin DKI bahkan sebelum dilantik,hate
"Cebong kalau ketahuan tololnya gini, lari dr kenyataan.'",hate
Jangan gitu ..mentang2 prabowo sebagian besar krluarganya china semua..masa gw mesti antek die..gk mungkin lah..gw mah antek jawa..',neutral
"""Musik milenial emang sampah, mending dibilang tua daripada jadi indie idiot"".. Maksud km indie disini apa ? Musik modern ? Indie itu berasal dari musik independent bro.. dalam artian musisi tersebut tidak mnggntung nasib pada fihak lainmandiri.Musisi old udh indie sejak dulu'",neutral
Akun anak PKI,hate
Gini aja terus sampe titit kamu copot yang',neutral
"Bukan hanya anjing, babi pun demikian. Monggo jika berkenan URL URL",neutral
Dapat info Dari WAG Ahmadiyah mau audensi k gubernur trmsuk k MUI mmnt pihak gubernur dan MUI spy mncabut fatwa ahmadiyah sesat sbgaimana yg sudah dlakukan sm LDII Cc,hate
"Mereka kira saat ini aman krn lagi bergantung kepada hoaz nasional bang, mereka memasang bom waktu'",neutral
saya gagal paham tentang hal ini dan seperti ada negara dalam negara dan sepertinya angkatan banserep tidak lagi mempercayai kinerja TNI Polri makanya harus buat TNI dan Polisi tandingan,hate
Drop pick up line modus terbaikmu bestie w mau latihan jadi buaya betina,hate
Hnggg yang dibales malah foto yang sama Aim I want to keep you both dasar cabe cabean,hate
"THR GAJI TIGEBELAS HEBOH MACAM IKLAN, SOPOI LOK SEKALI BBM NAEK SENYAP HAMPIR TAK KEDENGARAN TANPA SUARA INGAT.... AMBIL UANG NYA, GANTI PRESIDEN NYA GANTI PRESIDENT'",hate
"Jadikan islam no1, tolak pembaziran dan salahguna kuasa.. Sila tutup periuk sendiri..",neutral
Najis mogoladoh ',hate
"ngapain di ingatkan orang tersebut.. wong yg di ingatkan budek, tuli, pekak dan tolol'",hate
Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,hate
Giliran banyak akun babi yang plesetin takbir jadi take beer malah ikutan ngakak dan tepok tangan Anjing lu,hate
Ning teras lantai 2 sebelah kamarmu. Saksi bisu hubungan mu karo aku.',neutral
Wkwkkwkw ditutupin sama taplak meja juga ay biar gak ketauan',neutral
kuping gue budek gilak dari 4 pagi 4 kali ganti busway bodohnya diri ini',neutral
Tolong dong orang-orang Istana ingatin pak Jokowi bentar lagi mau pemilu. Pak Jokowi harus packing2 segera Prabowo udah siap-siap 10 tahun lalu.,hate
Bantu share lur..,neutral
lakik klo udh mapan dikit lupa spa yng nemenin dri nol yng cewe juga mau mau aj dideketin sama cowo yng udh ad pasangan sama sama gatel ya cocok,hate
"Duh kok kesannya insensitive gt yaaa sis gr gr bom tempo hari asosiasi cadar makin negatif, eh saiki ketambahan iki",neutral
dulu sahabat sekarang jadi bangsad',hate
Rakyat kaum bani cebong',hate
Apa layak mempercayai kepengurusan negara kepada pemerintah yg bahkan tak mampu menemukan dokumen penting negara? URL,hate
Najis slek gara gara majalah gaul',neutral
Tim seniman yang di pimpin oleh mencoba untuk membuat konsep jaket yang dapat mewakili ragam budaya Indonesia. Pada bagian depan mnggambarkan peta Indonesia yang menggunakan nuansa Merah Putih. Yang bermaknakan negara kita Indonesia memil,neutral
"""Saya hari ini menyaksikan, mulai dari petani, masyarakat, ulama, dan pemerintah mendukung program untuk Suriah berupa 1.000 ton beras."" - Ahyudin, Presiden ACT. Yuk, simak penjelasan lebih lengkapnya dalam video berikut!",neutral
"Pendukung Jokowi 3. Klo dia Pribumi berarti dia jongos cina, pengkhianat Bangsa. 4. Komunis",hate
Seandainya Jend. Suharto tidak ada di tahun 1965 nasib bangsa indonesia bisa menjadi negara komunis ateis,hate
Makanya gua lupa pas baca unm u baru ga asing',neutral
Entar kamu nete?',neutral
"Para pembajak agama ini intoleran dan reaktif, mereka terbiasa menggunakan agama sebagai badik untuk menusuk lawan duniawinya. Tapi mendadak toleran ketika keyakinannya dihina oleh kawan duniawinya. Ya, mereka memang gunakan agama untuk mengejar tujuan2",hate
hai gd yg mau kasih gue asupan jomok kh buat kado,neutral
yg sombong itu para cebong',hate
"Justru Itu sebutan yg paling terhormat, saya malah kasihan sm cebong benerannya, di samain dgn kaum dungu.'",hate
Xenoglossophobia adalah fobia atau ketakutan akan bahasa asing.',neutral
"Ini sebenarnya yang membuat kita sampai sekarang paranoid setengah mati dengan Tionghoa. Overseas Chinese, mengikut asas kewarganegaraannya, adalah ius sanguinis, alias mau lahir dimanapun otomatis WN Tiongkok, baik itu Nasionalis Taiwan",neutral
"8. Selain penghentian reklamasi dan penutupan Alexis, janji melepas saham yang diucapkan Anies-Sandi saat kampanye P",neutral
Kaum lemah otak yg 15 th lalu treak2 anti Amerika Kapitalis adlh yg hari ini treak2 anti Cina Komunis Orgnya itu2 saja Yg begini mending ga usah berpolitik lah Malu maluin Ga nyadar jadi pion global krn TOLOL Otaknya seukuran Nasi Bungkus Keahliannya hanya bikin hoaks,hate
Bwahahahhahha.....antek asing...lo pikir lo bisa kaya dengan memisahkan diri dr Indonesia....jd antek pengeruk bumi iya...lo mah palibg dianggap jongos Dasar mental penjilat lo pada!',hate
Ambil sapu lidi biar kt bubarkan tuh pansus KPK,hate
Otak Bani Cebong emang 0 kosong. Seorang Napi PENISTA AGAMA yg diselingkuhi istri 7 tahun lamanya amp jg bermulut jamban dipuja-puja bak dewa.. _ ',hate
Pak Kementerian Agama harus mengklarifikasi bahwa Muslim tak diajarkan membawa persembahan,neutral
"Cek Kesiapan Pengaman Pilkada, Ternyata Polres Samarinda ... - Tribun Kaltim",neutral
Karaoke ke Taman Sari itu berangkatnya dengan kesadaran dan keinginan kalau diajak Anies Sandi dan Saracen itu baru jebakan..,hate
"Yang beragama Islam jangan lupa 4 rokaat nya Jangan malas""an ya",neutral
Gus Mus Islam Tidak Dilihat Dari Pakaian Jika pakai jubah tapi wajahnya selalu marah maka itu bukan mengikuti Nabi Muhammad SAW tapi mengikuti Abu Jahal Selengkapnya via,neutral
Segera kita Kudeta Dan Revolusi lengserkan Rezim Jokowi sebelum Panglima dan Kapolri di ganti.. Jika TNIPolri di pimpin nasakom bahaya..!!,hate
Biar tambah gedeg kak nyebelin bgt cewek modelan rahim anget tu,hate
"Idiot kira2 donk.. islammu yg mana,.. kalian itu ga lebih dr gerombolam penjual ayat dan agama islam,.. dongok di rawat, jd kalian takkan pernah bisa bedakan Benar dan Salah , Rocky Gerung mengatakan islam fiksi aja loe pd ga ngerti artiny",hate
Islam di negara ini dengan segala kebebasannya masih saja oleh sebagai manusia terus dijadikan komoditi politik dan hasutan Bagaimana tidak terlihat elegant nya kaum minoritas yang dgn ihklas dan tegar menerima segala perlakuan amp keangkuhan kaum mayoritas,neutral
",terkurung dalm hati yyynng bisu, ..sendrri Dan tak terpikir, ..ttntng lngkh yng bgittu paanjaang, ..selalu buntu Dan tak ada jaln tuk keluar... , . . '",neutral
Tinggal 10 hari lagi Ormas Bajingan Radikal ini perusak dasar Agama Islam perizinan Organisasinya akan habis ayo serukan kan Tagar,hate
Bangke ',hate
Kasih tau sama si ah... Supaya jangan banyak cocot yang tidak berguna.',hate
Outfit cewek kost an ketika nyari seblak makan malam sama sarapan,hate
"Dia sudah ""berulang-kali"" dilaporkan masyarakat terkait Ujaran Kebencian amp Fitnah serta Penodaan Agama amp Ulama, tp prosesnya di Polisi ""super lambat"", tak sesigap saat polisi menangkap Aktivis 212 spt Ust Alfian amp Bang Jonru Ginting.",hate
yg Mudik bisa puluhan - ratusan juta... Jokowi kalo main2 soal libur lebaran.. baru ada dia membuat kebijakan ganti presiden 2019.. harus nya 11 - 22 23 amp 24 sabtuminggu kan libur arus balik lebih aman.. arus balik beban psikis nya tinggi..,hate
Rizieq shihab fpi jancok asu kontol tempek anjing babi bajingan bangsat lonte balon banci bencong taek cabul pengecut cok teroris bubarkan ormas fpi ',hate
"Lha, knp masuk wahabi? Emang orang cerita wahabi n NU? Tong, di atas itu cerita ttg pki, kok ente nyelonong ke wahabi?'",neutral
"Namun, apakah ada soal yang lebih gawat ketimbang pemerintah yang kecele berkali-kali dalam kerja samanya dengan perusahaan asing? '",neutral
Kawal Terus Yolanda Assyar pelakor ayo netizen kan jago kalau masalah ginian viralin juga tuh teman temannya yang nutupin perselingkuhan ini biar semuanya kena Woop woop apaan dah Asu lu berdua wap wup wap wup,hate
Siapa bilang tidak ada hak rakyat yg diambil Ini bukti kami dapat keluhan dari rakyat yg merasa haknya diambil demi pengungsi Rohingya,hate
SBYPRABOWO menang mutlak ? Chopper balik ke solo Om,hate
"Saat amp kedua kubu saling caci, perkataan gak enak pun di lontarkan seperti Goblok, Tolol, Dungu, bego apalah. Yailah udah menjadi budaya aje yakkkk.'",neutral
tentu gw setuju semua orang bisa terkena HIV mau itu lgbt hetero tapi infeksi tertinggi ada di kaum homoseksual propaganda pelangi udah jelas merusak generasi bahkan untuk sebagian case gay itu menular dan terus berkembang biak,hate
"dengan budaya , yuk pada visit ke purwokerto ,mumpung Ada even rakyat. .",neutral
"menurut saya ""men-sosialis-kan"" pendidikan bukan ide yg buruk, istilah ""komunis"" tidak relevan. kalau pendidikan di buat kompetisi, ujung2nya yg duitnya banyak yg menang.reward n punishment hrsnya ttp ada meskipun kualitas se",neutral
KAMU DASAR BAJINGAN...GAK BISA DIPERCAYA OMONGANNYA...',hate
DUKUNGAN PILKADA DAMAI DARI SISWASISWI MAN 3 MEDAN DAN ANTI BERITA HOAX,neutral
"Sudah lebih dari 50 tahun Freeport di kuasai oleh pihak asing, baru di masa pemerintahan jokowi serta pak jonan menjadi mentri ESDM Freeport kita ambil alih sahamnya '",neutral
"Siang tadi,saya mengikuti Rapat Terbatas dipimpin Bpk Presiden yg tegaskan pentingnya publikasi baik di media lokal maupun internasional. Ini adl kerja bersama utk sukseskan event bergengsi.Mohon doa dan dukungan rakyat Indonesia",neutral
Rezim anti islam! Tumbangkan 2019!,hate
Sedikit memperjelaS aja Bukan ditanya mau lahir apa engga Tapi ditanya kaya gni silahkan cari ayatnya kalau memang muslim Tpi klo non muslim ada baiknya kamu bertanya ke ulama agamamu yg lebih paham Jgn berputar di emg iya ya Kata org blablabla sesat bor,neutral
pinokio umur 3 taonan tuh.,hate
Ayoo jaga keutuhan NKRI!!! Tangkap Penista Agama!!!,hate
"Gubernur Ahmad Heryawan mengukir sejarah. Bandara super megah ""Kertajati"" dibangun dengan biaya mandiri tanpa menggunakan APBN, murni dikelola oleh Pemprov . Ini sejarah baru infrastruktur bagi Indonesia.",neutral
Jimin ngasih link dasar maho. JIN SUEEEEE LO NGESHARE APAAAN LO KATA GUE MAU SAMA DIA IDIH OGAAAAH RM GUE MASIH DOYAN CEWEK BURUAN APUSSSSSSSSSSSSSS',hate
PAN Bersikukuh Ingin Usung Zulkifli Hasan sebagai Calon Presiden,neutral
salah cung gw bukan bani kacung dungu spt lu itu....siapapun yg memerintah klo ngawur kebijakannya spt yg skrg ini bakal gw tentang',hate
"- Falshback Kamu bisa membuat masker rambutmu. Bahannya pun termasuk mudah di dapat. Kamu tinggal memilih entah itu masker alpukat, telur, santan, buah-buahan atau lidah buaya. '",neutral
RT kirim bantuan pencitraan,hate
INDONESIA 1 VIETNAM 0',neutral
"Anda keliru nyebut KEMANUSIAAN, yg benar KETUHANAN, TUHAN datang melayani, bukan pamer kekuasaan spt diajarkan Quran",hate
temenku jg punya temen di china yg sering main sama fans2 yg punya mata2 dimana-mana gitu deh.. mau aku kenalin? eh tp mereka kalo tau apa2 gt diem ae sih ga bikin thread gini... keknya si mba muach gabisa deh ',neutral
Hdh cakep2 bolot',hate
ini semua gk ada dlm islam yg ada dalam kristen sesat,hate
Tebal banget bentuk memek ya tante',neutral
Budaya Sunda Bikin Mahasiswa Asing Jatuh Cinta - Inilah Koran,neutral
Gausa diingetin dong kampret luh ',neutral
"Bro aku orang biasa bukhan antek antek ya , walah walah ud emosi ya bos ud minum air putih bos biar adem otak anda'",neutral
mau gue bom otaknya tai gatau apa msh byk yg dek dekan blm baGI NEM ELAH WJDJIQKSKS',neutral
Sy yakin klo rakyat di suruh mmilih spa harus di bubarkan psti nya DPR yg hrs di bubarkan ! wlo ga ssuai kntitusi URL,hate
Saat Pemerintah menegakan aturan mereka menuduh Pemerintah Indonesia Anti Islam Pemerintah Islamofobia Ini propaganda sesat yg dibangun oleh kelompok pengasong Khilafah Habib Syakur Ali Mahdi Alhamid Inisiator Gerakan Nurani Kebangsaan,hate
Tapi sama omongan orang yg menasbihkan dirinya GA BERTUHAN alias atheis dipercaya Tuak beer boooooy,hate
Bodo amat bego.',hate
Beda nenek dulu dengan sekarang Alami dan tetap cantik Walau tidak makai skincare Karena hati yang bersih Kalau beribadah Benar beribadah Bukan sekedar islam ktp,hate
Kebijakan pengembalian barang kpd konsumen apabila barang tersebut rusakcacat terhitung selama 7 hari dari tanggal pembelian Cc ',neutral
Semakin lama semakin terlihat muka kris10,neutral
"Jangan suka main dengan data ekonomi, tidak ada peristiw ekonomi MAKRO yang ujug2 tanpa ddahului kebijakan sebelumnya",neutral
"Sama aja lh lae,meskipun sdh turun menurun tp ideologi pki sllu melekat di jiwa mreka.'",neutral
Astagfirlloh...semakin parah Rezim kini',neutral
"hukuman yang kudapatkan lebih keras dari yang ibu berikan. Aku rindu ibu, tapi aku tak boleh merindukannya karena antek paman Zhong selalu berkata ibu tak membutuhkanku dan aku harus menerima kehidupan baruku. Lambat laun aku menerima kehidupan 373",neutral
"krn mengisukan pak jokowi kafir , antek asing , antek aseng tdk mempan. Isu PKI jd alat isu terakhir.",hate
HAM hanyalah fashion Belagak pro L96T pas kaum sodom die yang riweuh mengkafani mengurus jenazah mah tetep Ustadz dan ormas Islam yang dulu mereka sebut dgn diksi Kadrun Radikal Sobat Gurun dll Sungguh double standard yang epic,hate
Ini udah termasuk berburu dengan sehat kan Jangan birong telur sama pohon cemara ya besok yaaa wahai kaum mayoritas,neutral
gue kenapa sih anjir kajus ngetweet tony aja mata gue berkaca-kaca',neutral
Setelah nonton film ternyata baru tau dulunya lesbong dan dia juga hebat semua lagu top hits nya memang dia Yg pilih klo Ok dia mau rekaman dan lsg hits,neutral
wuih.. paham betul Jawa Timur.. kok ndak jadi penasehat gubernur toh mas.. kok malah mburuh pabrik.. eman2 potensimu mas..,neutral
"Mulut Jamban, Bani Taplak, Bani Serbet, Cebongers, Taikers, Sumbu Pendek, IQ jongkok dan masih banyak lagi, itu benar-benar familier ditelinga. Lalu, siapa sebenarnya yang memulai? Entahlah, tapi kalo harus menghentikan istilah ""Cebong dan Kampret",hate
"""Sekarang bulan Juli ya, berarti ulangtahun ku 5 bulan lagi Bulan Desember tanggal 25 Desember 2018. ulangtahun ku pas Hari Natal Berarti, ulangtahun ku di rayakan orang Kristen sedunia ???"" '",neutral
Kenapa hutang banyak diatas empat ribu trilliun!amp sepertinya disengaja tuk menambah utang baru! Rezim jokowi gak punya rasa nasionalis! Gak pancasilais! Dan prediksi ana emang di sengaja tuk hancurkan nkri! Biar tergadai ne ibu pertiwi!terjual ama as,hate
Gpp buat pelajaran,hate
Halo gengs pencinta tadi pagi kan sudah di share beberapa judul yang masuk ke kalau menurutmu sendiri judul yang mana yang seharusnya masuk me Cewek Matre by Alberthiene Endah pic from tokopedia,neutral
"Tempe Penyet di bumbuin halo monyet ge pain?? tempe penyet ge murah ada monyet ge marah,. tempe penyet sayur buncis ayo,monyet senyum donk.. plisssssssss'",neutral
senja di plantaran rindu.. sendu... mngapa menjadi bisu... jejaku kini terkikis ombak... biarlah... krn bekas kan mnjadi candu... mnyusahkanmu mnghapus rindu... rindu dibatas jinggamu...',neutral
Jomok meme CAGA,neutral
Emak oplas disebut korban pemukulan Dukun cabul disebut ustad Sana kamu nyekar lagi ke kuburan Karl Marx,hate
"Puisi ""Kau Ini Bagaimana atau Aku Harus Bagaimana"" karya lahir masa Orde Baru. Menyuarakan suara orang-orang yang tertindas. Jadi bagian gerakan Reformasi yang mengakhiri Orde Baru.",neutral
Women Sini ngopi dlu sambil nyari cuan tipis di,neutral
perek emg,hate
Ini juga merembet ke ketersediaan bea siswa pemerintah asing...',neutral
"Idealnya berpolitik di dalam modern nation-state, politik identitas itu gak terpakai lagi sih. Loe bisa muslim, dan gue bisa ateis, tapi kita berdua bisa punya pilihan yg sama. And that's OK. Pilihan2 kita didasarkan pertimbangan2 akal sehat. Bukan sekta",neutral
"Sebenernya siapa sih yang mempunyai hak untuk menyatakan bahwa orang itu kafir? Dan jika semua orang mempunyai hak, apa kriteria kafir itu?'",neutral
Bagaimana perasaan walubi kalo umat budha di indonesia yg di usir dan di bantai???,hate
orang indonesia itu dongo nya keliatan banget dijalanan. ga mau kasih jalan buat pemadam kebakaran. udah gitu masih pada manfaatin ambil jalur dibelakang pemadam. asli goblok semua. ',hate
RT Karena Jokowi dan Ahok haters pendukung Wowo,hate
iya sipitlah malah ketawa iya jgn marah ya skincare mahal',neutral
Sekarang juga ada namanya Cino Belo cina yang mata nya ngga sipit,hate
"Boleh. Aku islam, maba di univ katolik.'",neutral
"Kampungan bgt sih ngomongnya , diatas bahas apa lu jawab apa Sorry nga level berdebat ama Lu , Dungu otaknya'",hate
Alamak. Terjumpa gambar lama salah seorang Pemimpin Pejuang Melayu Islam Umno BN pulak. Nasib baik tak clubbing. Tapi apa kat tangan tu. ? Banyak lagi gambar lama pemimpin BN yang lain kalau nak. ???,neutral
Lw yang dungu...dunia tahu itu..,hate
Astaghfirullah...sejak kapan Al-Qur'an berisi 33 Juz ? ?? . . .,hate
Difase muak sama kelakuan jahanam Israel dan kelakuan memuakkan Rohingya Apa salahnya nampung Rohingya mereka kan juga Islam Awas aje ada yang komen begini gue giles usus lo,hate
Penyuluh Agama Diharap Ikut Andil Menangkal Paham Radikal,neutral
"Presiden Jokowi sudah merampungkan 30 proyek strategis nasional PSN periode 2016-2017 senilai Rp 94,8 triliun. Kita dukung pak Jokowi 2 periode yang sdh terbukti serta melanjutkan pembangunan berkesinambungan.",neutral
Sebelum kedatangan penjajah israel bendera negara filistin pake logo bintang daud ngebet banget ya jadi keturunan nabi Mirip Dzuriyyat nabi di indon lembaga tinggal dibikin amp mbayar beres deh langsung self proclaim Bikin organisasi kumpulin jama ah Power,hate
bagus...Bersatu Kita Teguh bercerai....aseng berkuasa !!! URL,hate
"Sikahkan gabung dan koalisi Zon Hak usah banyak koar2 jualan ""congor turah"", gue mah kagak peduli!!!'",hate
"Aneh? Bebek ku transgender dalam satu malam dengan sendirinya didalam kandang. Yang semula betina jadi jantan, warna coklat jadi hitam, sehat jadi sakit. Atau mungkin ada tangan?'",neutral
apa kita ini output yg mengecewakan ?,neutral
Modus. Papo cungkring mau usap usap rambut aku aja itu',neutral
ini kok ngenes ya bacanya.,neutral
Eh kunyuk URL,neutral
"Bapak aku Nor'Azam . Tu Azam gila hahaha""",neutral
TangkapPengunggahChatMesum kasus rekayasa kekayasa kelompok kiri pesanan si kiri utk tujuan kekuasaan si kiri Lengserkan Jokowi,hate
Apa sie Kiw cewe Mau makan Kgk jls Seblak gak,neutral
Berulang kali konangan tetep masih aja cinta loe mas ama cewe loe yg jago selingkuh Cinta emang picek lurrr Si Rahim Anget,hate
Ganti Presiden Yg suka umbar janji lengserkan',hate
GW berangkat menjadi remaja bersama lagu2 loe Kok sekarang elo malah jadi CEBONG dungu. Apa karena elo udah kenyang jadi tulalit',hate
RT kelihatan bodohnya wkwkwkwkkkk yg nulis ada prabowo digambar. goreng isu G30SPKI,hate
"Cie cie bani cebong pura pura gag dibayar, cie cie dasar cebong, disodorin tulang aja cepat apalagi uang wkwkw'",hate
Bodat KOMUNIS kau',hate
"Begitu jg org yg paling merasa islami dgn membangun narasi yg ditujukan kpd pendapat yg berbeda sbg liberal, sekuler, munafiq, antek asing. '",neutral
bersyukur bgt w jadi org indo org nya santuy kalau di negara jiran org kris10 aja dilarang pake istilah allah kiblat baitullah,neutral
"Bentar lagi pilkada ya gaiis? Buat yg mau nyolok, omat ini mah gaiis! Kalo milih pemimpin itu yg sesuai mata hati, bukan sesuai mata uang!",neutral
Body bagus enak.ngentot lobang pantatmu say',neutral
Halo gengs pencinta tadi pagi kan sudah di share beberapa judul yang masuk ke kalau menurutmu sendiri judul yang mana yang seharusnya masuk me Cewek Matre by Alberthiene Endah pic from tokopedia,neutral
Tempat ibadah umat islam di Masjid Pak Jadi yang punya masjid itu cuma umat islam Ahmadiyah bukan agama tp aliran sesat sama dengan Syiah jadi jangan bilang Masjid Ahmadiyah sejak kapan aliran sesat punya masjid,hate
"Aku pacaran gapernah sama yg se agama malah sama yg muslim, hindu, budha lucu yaa'",neutral
Pantas saja Para Kecebong benci sama pak Kivlan dan pak Prabowo...,hate
"Anggota TNI, Polri, dan PNS Bisa Kredit Rumah Tanpa DP",neutral
Kalau kami benci dg pak Jokowi ngapain kami bawel koreksi beliau? Kita lengserkan saja,hate
Emang sipit ceu onih ',neutral
"Orang bodoh belum tentu idiot, Orang idiot belum tentu bodoh. Haha'",neutral
Kampret tolol!! Orang kayak lo tu paling susah... Kagak ngerti2 Lo kalo copas gitu yg lkp... Males gwe bahasnya terlalu sering.. nyodorin kok copas gbr tanpa tau dr mana sumber nya.. payah',hate
Titit jangan dipake buat pipis aja',neutral
