text,label
"Digusur, PKL Medan Estate Akan Coblos Kotak Kosong di Pilkada Deliserdang",neutral
"Hijrah katanya, tapi hijrahnya kearah yg lebih parah lagi, karna ada sarananya DUIT, jadilah dia ahlikul MABOK dan penikmat selangkangan PECUN, sudah dasarnya isi otak cuma SEMPAK susah di robah,'",hate
"Astaghfirullah Hal'adzim.. Benar2 terjadi PEMBODOHAN .. Bagi yg pernah nonton , mungkin bisa tau berapa persen EDUKASI yg didapat dlm film2 ini ..",hate
gak liat apa kemaren di story nya berderet gitu? jd htrz jangan goblok amat lah.. URL,hate
"siapa Hepa? seperti Uzza dan saudarinya, hepahebakhepat ad dewi tuhan perempuan Mesopotamian, Hurrian. so, apakah orang ibrani-yahudi juga kasih nama anaknya dgn ""abd - "" ?'",neutral
"Saat amp kedua kubu saling caci, perkataan gak enak pun di lontarkan seperti Goblok, Tolol, Dungu, bego apalah. Yailah udah menjadi budaya aje yakkkk.'",neutral
Xl kunyuk balik ke as lah taikk',hate
"Kelakuan homok jaman now, ngentot aja sambil live di Blued URL",neutral
"Browh. Anda punya wewenang di DPR utk bentuk pansus ato apalah.. Ambil action donk, cocot aja di twitter..'",hate
"Org lain tdk prnh salah, hanya saja mungkin Saya yg belum bisa menerima prkataan buruk org lain pada saya.'",neutral
"Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan kalian tidak",hate
"Ciganjur rasa mesir, gak bisa tidur lanjut menghitung Onta.'",neutral
"Asu, aku ngakak '",neutral
Smkin glojotan para pendukung anies.sandi..,hate
Ya emang terserah lo,neutral
Makna Puasa Menurut Pak Presiden ???? Cc,neutral
SEREM BGT SETAN',neutral
"Mendampingi Presiden Joko Widodo bertemu dengan Ulama dari beberapa wilayah di Jawa Barat,Selasa kemarin..Presiden mengajak para Ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak....",neutral
Mari Awasi sekeliling kita masing-masing menjelang 30S jika ada aktifitas antek komunis laporkan ke Ulama dan TNI...!! ganyang pki,hate
"Dana lagi dialokasikan buat pilkada dan persiapan Pilpres Lagian kan temen satu kubu, jubir di ILC, masa di demo ???",neutral
Program18 Melindungi sepenuhnya seluruh produk warisan budaya ekspresi budaya tradisional dan hak cipta para seniman.,neutral
RT Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! DebatFinalPilkadaJKT,hate
"Saya berharap Gubernur baru Bapak Sutarmidji dapat segera mengambil tindakan, karena mmg di jaman Cornelis dibantu Rezim kelihatan sangat mempermudah Cina masuk di beberapa sektor termasuk pertambangan yang salah satunya ada di Ketapang",neutral
Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.,hate
"menghormati kinerja pemerintah yg gimana??!!! negara hampir hancur lo bilang hrs menghargai kinerja pemerintah! bego boleh, DONGO JGN!!'",hate
James Dean James Franco Heath Ledger Charlie Hunnam jika Franco yahudi apaka yg lainnya juga?',neutral
"Cinta sebenarnya tidak buta. Cinta adalah sesuatu yang murni, luhur dan diperlukan. Yang buta adalah bila cinta itu menguasai dirimu tanpa suatu pertimbangan.'",neutral
Turunkan Jokowi Di Myanmar rohingya,hate
BENCONG TREAK BENCONG',hate
Ada aki-aki.. Makan kue pancong.. Gw kira laki-laki.. Eh ternyata bencong!!',neutral
partai yg walkout adlh partai besar semua. Banteng nyungsep. Kunci ditangan Rakyat.Jgn nunggu smp2019 langsung lengserkan Jokowi. REVOLUSI,hate
Barusan ulama sejabar menyatakan dukung 2019 ???,neutral
Beuhhh...makin sehat dong kalo gitu... Pantesan babi gemuk....',neutral
"Gw sedih liat di fesbuk banyak yg membully Yai Ma'ruf Amin... . . Beliau selalu jd sasaran kedua kubu yg bertikai... Wajar, Ulama yg lurus dan teguh memang spt itu",neutral
"dia tau tau ngechat gua beb ,gada angin gada tsunami wkwk ngasih tau kalo temen TA gua yg satu lg join rp jd yuta fak bat .. pas gua iseng on di jandro de'e nge unfol gua . wkwkwk cacat bat""",neutral
Belajar memancing... ??? Pondok Lawu Cisarua,hate
Lu yg ngebuang anak ayam jablay gua mey balikin lu udah 3 bulan dia ga pulang',neutral
tai lu semua yg bikin meme kayak gitu. lo tau gak rasanya exhausted kayak gitu karena kecapean? iya gua pernah rasain kayak orang mau mati. Bego dipelihara sampah',hate
Brengsek ni orang tua ',hate
Maaf aku orang udik',neutral
Bener juga lu bangke',neutral
Aku dilempar bom. Untung aja nggak mati.',neutral
Bukan tak bagi lansung telan BRAND yahudi walaupun itu sebenarnya niatnya . Tapi jgn la SETIA telan klu boleh stop la terus . Kenapa ehh ??? You are what you EAT .',neutral
"Semiotika, Budaya Populer, Kebudayaan Barat, Estetika. Selalu bahas era yunani dan romawi kuno ya Allah pusing",neutral
mulai sekarang aku akan memuji pak jokowi dan bu mega. aku takut dipenjara.,hate
"Dan engaku malah party sana sini, tak berhenti seperti cinta ku kepadamu tak pernah berarti. Bajingan'",hate
"Para pembajak agama ada di semua agama. Bahkan agama Yahudi yg eksklusif itu pun konon dibajak oleh bangsa Kazhar. Betapa mudahnya membajak agama yg bersifat inklusif, dimana siapapun berhak masuk agama tsb?",hate
"Keren dong Bapak Presidenku , Ayo, kita tularkan internet positif, jangan marah kalau ada postingan ny'",neutral
"When tumblr, tiktok, telegram are blocked by the government. ""Yang salah orangnya, yang di blokir aplikasinya. Menkominfo goblok!"". When 'a Zionist' kills one Palestinian. ""Dasar Yahudi amp! Boikot Israel, jangan beli produk kafir!"".",hate
Ditanam kalau binatang bangkai pitnah coba tanam sendiri.',neutral
Yaa kalo daleman nya org bejat semua susah buat bangkit',neutral
aku recommended along untuk tengok cerita the danish girl pasal the first transgender in history yang berjaya ubah diri dia jadi perempuan with professional helps. along dia tu khunsa la. me tengoklah! good movie tu.',neutral
Focus Group Discussion Kegiatan Model Integrasi Ekonomi dalam Mendukung Percepatan Industrialisasi Perikanan di Kabupaten Nunukan,neutral
Pengadilan Agama Taliwang Eksekusi ??Harta Warisan?? di Bank BNI,neutral
"Kepala , Dadang Sunendar, beserta jajarannya beraudiensi ke Kantor Staf Presiden untuk membahas Kongres Bahasa Indonesia XI bersama Kepala Staf Presiden, Moeldoko Rabu 18-4-2018 .",neutral
Trend kambek ini jangan sampai menjadi budaya disepakbola,neutral
apa kabar UU MD3',neutral
Ganja bukan narkoba dan kiri belum tentu komunis',neutral
MAMPUS MAU SNAIL BEE INI ERROR',neutral
mukamu ke arahnya. Dan sesungguhnya orang-orang Yahudi dan Nasrani yang diberi Al Kitab Taurat dan Injil',neutral
"Ia kembali mencatat. ??? Ketahui kapan Exorcism diperlukan. 1. Hubungi ahlinya. ada dua point disini pannel ini ? ??Point pertama, tentunya bicaralah dengan para pemimpin agama atau seorang exorcist yang bisa melakukan exorcism.",neutral
malaysia masih negara yg aman blh sambut raya tanpa org main bom',neutral
Napi ya napi..gak beda ya...jangan tolol sok bela penista agama...statusnya sama dengan napi lain bong..!!hehe',hate
KepungIstana mari kita lengserkan org no 1 di INA jokowi sudah buat org gk bisa dftr cpns dia enak dulu dftr cpns mudah skrg tdk dibuka.,hate
Golkar Partai Koalisi Punya Hak Ajukan Cawapres Jokowi,neutral
Iko suai bana uda Ardi..aset2 yg ditangan asing yg wajib diNusantarakan..lah klu Islam yg mo diNusantarakan..mngkin belajar Islamnya sama patih Gajah Mada kali...',neutral
Plenjas plenjus koyo bencong ',neutral
"plis jangan sok kecantikan selalu pacarin artis2 yang lagi meletek, jijik gw liatnya",hate
Nyari monyet ya bang? ',neutral
"Kahwin awal tak pe, tapi biarlah ada landasan agama. Jangan jadikan usia sebagai penghalang utama. Bila dah sampai masa untuk mereka kahwin, kahwinkanlah dan jangan tangguhkan, tapi kena sama2 bantu kalau orang muda ada problem.",neutral
Wahh pak SBY pencitraan nich.. wkwk,hate
semacem nggak nyambung kalo dia ke cina tuh wkwk',neutral
"apalagi jika ditambah dengan promosi nikah muda! Jangan berkelit dan sok inosen deh.... kita semua harus tahu dan sejak dulu diajarkan, menikah itu jika sudah siap! Mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina? Please deh",hate
Kalau udah uts analisa struktur temen-temen berubah jadi budek dan pura-pura bolot.',neutral
ganteng ganteng sarap ',neutral
"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yg MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,",hate
Khan yg ngajarin si garong kafir',hate
"peluh dan keringat yang jatuh selama hampir 3 jam ditemani suara mas Cholil, yang saat itu sangat prima semua nada tinggi on pitch, progresi nada mulus, permainan gitar tanpa cacat. hehe mungkin karena istirahat cukup secara venue sm rumah Cholil hampir",neutral
Pak SBY berani tdk bil klo Ibas terlibat Korupsi silahkan Tembak Mati kyk President Philipina srh bunuh anaknya klo terlibat Narkoba...,hate
"PEMIMPIN INDONESIA YANG KUHARAPKAN ULAMA, NEGARAWAN, PEMERSATU BANGSA How about Indonesian Leader now ?",neutral
"Awak kira ini yg dikuatirkan pemerintah, kena pula nanti mereka dipemeriksaan bpk. Masuk tansi tantangannya... hahaa",neutral
"Mendagri yg namanya cahyo kumolo itu,900000 mau lengserkan jokowi!karena si mendagri bangsat deh",hate
"Iya betul. Gubernur sebelumnya kan cuman bisa cari sensasi yang bikin cebong girang seperti ngomong ""tai"" , ""anjing"" , nenek dibentak-bentak'",neutral
"Nelen lu enga bisa dicerna, perut lea menolak benda asing ?'",neutral
RT Hutang gara-gara bapakmu yang jual aset2 ke asing nyalahin presiden skrg...tanya Jhon Perkins era kapan freeport lepas ?,hate
Generasi Muda kacrut tuh Ormas.. ',hate
jangan dipandang remeh isu LGBT. Hancur generasi bila LGBT ini diamalkan secara meluas. Sepatutnya kita menjadi penentang bukannya penyokong. Perkara ini melanggar fitrah manusia dan agama. Semoga Allah lindungi kita. ',neutral
"Kebebasan pendapat, oke lah. Tapi main sambar cuitan org, rasanya jg ga harus gitu. Apalagi cuma mau menyampaikan sampah, baik ditahan. Sayang dosa '",neutral
"Kadang aku penasaran. Apa yg ada di benak orang yg selalu mencela Presiden Jokowi saat mereka menikmati hasil kepemimpinan Presiden itu ya? Saat melalui jalan2 baru, jalan-layang2 baru, bandara2 baru, saat menikmati Kartu Pintar, Kartu Sehat dst....",neutral
Patroli nih. Banyak juga otak nya yg ke geser pdhal baru tanggal muda ko pda gila gila',neutral
Bangga jadi JONGOS emang lu sendiri Udeh ngapain aja BABU ? Njilat memek BOSOK Jablay Alexis?',hate
Mari Rebut Kembali Posisi untuk Pekerja Lokal ??????? . .,hate
"""Sebaik-baik ilmu adalah ilmu yang diiringi oleh rasa takut kepada Allah."" Syaikh ibn 'Atha'illah, kitab al-Hikam Ilmu itu milik Allah dan pastinya semua itu ada manfaatnya. Belajarlah disiplin ilmu dengan beradab, insyaAllah ada keberkatan. Teruta",neutral
"cont. Himmler merupakan pimpinan devisi SS, dan beserta perwira SS yang lain meyakini bahwa Yesus itu bukanlah orang Yahudi, tetapi orang ras Arya. cont.'",neutral
"Dan Pada Sabtu 2142018 pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten KP3B di Curug, Kota Serang Mry",neutral
as rein - anak choir di kelas - kesekolah gak bawa polpen - rada dongo - suka bantuin orang di kelas',neutral
Kampang ah foto segala ngeblur',neutral
"Kalau lgbt masuk dalam kategori rasict saya gak perduli , karna ini beda permasalahan!!!! Yang ngedukung berpikir lagi lah punya otak kan !!!! URL",neutral
Demi hukum Jokowi sudah bisa diturunkan secara konstitusional karena melanggar undang-undang. Lengserkan Jokowi...,hate
Titit peler kontol baru jadi kupu-kupu',neutral
"Serem cuy liat bencong berantem, jiwa lakinya keluar'",neutral
Saya yakin mereka komunis zionis yahudi,hate
Para pendukung Jokowi lebih parah lagi. Mereka yg buta data mengklaim secara membabi-buta sejumlah proyek infrastruktur.,hate
"Bentar kak,saya nanya dl sama pemuka agama kristen,katholik, budha , hindu dan kong hucu ya...biar ndak salah",neutral
"Islam ya islam,ga usah pake embel2.malu tuh,emg ada kristen nusantara,hindu nusantara,budha nusantara???'",neutral
tua tua pun bodo betul otak URL,hate
RT Dulu ada yg bilang... presiden Suharto Lengser negeri ini akan kacau.. ternyata jokowi yang merusak Indonesia,hate
BUBARKAN HTI. TOLAK FAHAM KHILAFAH,hate
"Ayo Muslim Indonesia, jangan hanya berani penggal kafir, beranilah diskusi baik2, mana MUI, NU, Muhammadiyah, ICMI?",hate
Donatur 212....adalah bajingan URL,hate
Selamat memakai mbak,neutral
pasti sangat asing sekali disini',neutral
Kaum otak cingkrang demen hoax maklum junjunganya prof abal2 dan ulama yg belajar di sekolahan kafir G?k ada sejarahnya nu dukung khilafah. Knp merasa minoritas ya m?u nyari simpatisan dr nu... Dasar wa,hate
Apakah dulu kalian tidak mendapat pelajaran agama?,neutral
Saya NTB tp saya bangun jalan di Papua bertahun-tahun!! Saya bicara krn faktanya tdk spt bualan si . Di beberapa tempat mmg susah mndirikan Masjid...tp bebas ibadah di Koramil atw Pos Brimob! Tp kalau dikatakan org Papua mandi pakai minyak babi itu bohong bssar!!',neutral
Malam ini Ganyang! Bakar! Bunuh PKI!,hate
TAE LUH BUKANNYA MAHO YA?',neutral
Anjing komunis penista Islam!!!',hate
Enaknya di sate atau di saus padang nih titit hehehe',neutral
Nambah 100 bisa nyewa pecun',neutral
Aksi bela cina Nio amstir',neutral
"Mereka cuma tau lo brengsek! tp bagi gue lo itu nggak seperti yg mereka omongin, dan gue yakin lo pasti bisa berubah. '",neutral
"Apakah dgn pendapat keagamaan ini, ulama kt di MUI anti kebhinekaan atau ada yg menuduh utk mnghalangi si penista jd gubernur?",hate
Yesung adalah seorang Katholik',neutral
Liat diri sendiri pa jok masih belum becus ngurusin negara kok udah sombong sodorin kaca URL,hate
OpRohingya Terorist Botak Teroris Budha URL,hate
Jaman SBY kader lo korupsi hambalang giliran ditangang gantung dimonas eh ciut URL,hate
Puasa ora sok sokan gaweni story bukber kantor. Ngentod fuck pencitraan. Yosy Bin Darto',hate
Kalau sudah begini rame - rame saling cuci tangan. Cari aman masing - masing..... Dasar gubernur curang,hate
Kebijakan Presiden Jokowi yg Bikin PNS Bahagia. 1. Apartemen khusus bagi PNS. 2. THR lebih besar. 3. Pensiunan dapat THR. 4. PNS pria dapat cuti istri melahirkan. Fakta mana lg yg kalian dustakan.!,neutral
"seorang filsuf pun harus ""feel safe"" secara materi ekonomi, apapun caranya",neutral
Asal ga labil ngewe yang',neutral
nti saha kunti? butuh doi plis sekardus aja -nty',neutral
Saya rasa kalo beliau bebas jadi bahan gorengan buat sahabatnya.. taulah kaum cebong kerjaannya gimana?',hate
Waduh kek ginian nafsu banget mo 2 periode...? Nggak janji lah yao...,hate
Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri Gejala gila nich nenek ..',hate
Geblek wkwkwkwkwk. Tililing tililing ',neutral
Registrasi kartu sim? Sudah Terdaftar sebagai pemilih pilkada 27 Juni 2018? Sudah ??? Cek lho ? nyoblos lho ?,neutral
IBF 2018 DIGELAR PADA 18-22 APRIL 2018 .,neutral
Soeharto yang katanya otoriter dan diktator saja takut korupsi dana haji kok Jokowi malah mau ambil dana haji dengan sepihak?,hate
Berita ini membuatku menyesal.,neutral
"Ternyata.. Dibalik insiden heli jatuh, ternyata PT IMIP Pekerjakan 3000 WNA Cina",neutral
"Kn bukan ulama, jd ya wajar, kl ulama tersangka cabul dan kbur g brani plng baru luar biasa, eh bkn ulama, cm ktanya ulama",hate
"Biasa, kalaupun keluar pasti postingannya yg jorok2 itulah ciri khas bani kecoak. Otaknya sdh gak berfungsi lagi.'",hate
"Makanya mereka lebih memilih jadi TKI non proseduralilegal, nyari peruntungan disana meski resikonya gede banget. Mereka melewati petugas Imigrasi pada saat pembuatan Paspor dgn kedok melancongjalan-jalan. Tapi kita tahu 100 tujuan mereka yg sebenarny",neutral
"Bukannya menyelesaikan permasalahan yang ada di Jakarta, eh malah datang ke ikut pilkada. Mau lari dari panggilan KPK ya begini nih cara kotornyaa",hate
Harga mcm yahudi. Dah lama x makan durian',neutral
"Saya terpaksa berkata keras krn beliau tdk menelaah suatu masalah sebelum berkicau. Saya org Jawa Timur. Paham betul apa yg baik bagi daerah saya. Jika beliau memaksakan org utk bertakbir, maka gelar Gus Du",neutral
Pendrive 16GB RM45. Betul harga yahudi dia bagi. Memang pangkah terus kedai tu.',hate
"Tetap aja SALAH dimata bani kampret.. katanya tinggal tunggu kontrak abis, jadi msh ada peluang nyolong klo JKW ga 2 periode, diperpanjang lg kontraknya, makin tebellah kantong2 tikus berdasi'",hate
Aher Dapat Penghargaan Tertinggi Kepala Daerah dari Presiden,neutral
"Kekuasaan itu cobaan, gunakan secara adil dan amanah. TolakPERPPUOtoriter TolakPERPPUAntiIslam lengserkan jokowi",hate
Tai kaga ngajak',neutral
Cina babi tuh yang bikin rusak Indonesia. Bantai aja,hate
"HEY PRIA.. janganlah jadi Bencong ideologi ! Kiara Artha Proyek RRC , di dampingi lansung oleh wakil PM RRC di kasi izin nya.. sementara ada mantan atlit sampe sakit keras harus hidup di tenda.. korban kebijakan radikal ridwan kamil.. jd kau itu jgn kaya bencong , bicara Ekonomi URL",neutral
Lebih teruk daripada Ya,neutral
Asma Dewi Alumni 212 Prabowo Dan Anies-Sandi Was-Was Pembalasan Ahok wajah yg foto bersm AniesSndi 1 type bingit URL,hate
"Berhenti pamer dungu biadab Islam, mau jadi Wiraswasta jangan lagi nyembah2 Allah SWT yang janjikan harta rampasan",hate
Download Aplikasi,neutral
KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,neutral
"iya , trump memang penista agama atau anti islam emang hubungannya dgn anis apa?",hate
"??..Reog Ponorogo di acara Badan Karantina Ikan amp Pengendalian Mutu BKIPM KKP. Indahnya seni budaya Nusantara, Karya amp karsa tradisi bangsa, Mesti dirawat, Mewujudkan kebudayaan yg berkepribadian..??",neutral
"RT ""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,?? tutur Djarot di hadapan peserta Rakercabsu?",neutral
Nikmati aja tol era rezim now ',neutral
Kapan ya Djarot lengser? Gak sabar lihat kemampuan Anies - Sandi ngelola Jakarta...,hate
Bangkai pasti bau',neutral
Pembrantasan ekstrim kiriPKI sudah dilaksanakan tahun 1965.Sekarang giliran ekstrim kanan teroris.',neutral
"Tangkap dan langsung bebaskan, krn dia sedang melucu......najis'",hate
ASMA DEWI Untuk Jegal Pelantikan ANIES-SANDI,hate
akan dilantik sebagai Gubernur DKI Jakarta oleh Presiden RI Joko Widodo pada Kamis 1562017 ini.,neutral
. bersama mengajukan arsip Presiden pertama RI Sukarno sebagai nominasi 'Memory of the World' ke .,neutral
"islam, ihsan, iman ... tiga pondasi yang harus slalu kau slalu kau revisi dan revisi. keduanya takan slalu stabil karna ada nafsu dan sekutunya yg slalu mngusik",neutral
Kenapa RI Masih Ngutang? Sri Mulyani Karena Ada Defisit,neutral
Belumlah habis galau pak jokowi ditinggal kawin raisa. Kekalahan 2019 sudah di depan mata. Wkwkwk,hate
Bingung euy... profesor doktor bicara ga jelas sing penting turunkan jokowi,hate
Aku suka film fantasi! Seru. Harry Potter dan antek anteknya kayak Fantastic Beast. Aku suka sekali. Tapi aku juga suka film yang kayak......... Pride and Prejudice. Yang pakai gaun ngembang ngembang ',neutral
lbh rame pansbung vs panastak',neutral
"Gejala memecah belah ummat islam mulai nampak yg dimotori orang"" lama SELAMAT MENIKMATI Kembalika",hate
cocot mu zon gakl bisa buat apa2 juga ngoceh gak karusn',hate
Persiapan malam jumat si yang mau sama Aksinya kereeen!! Situs Judi Bola Online T',neutral
"HAHAHAH cacat banget sih baca2in chat di facebook. Cringey bikin nagih ""'",neutral
Hahahahaha... Cacing tanah msh bs lebih bermnfaat bgi masyarakat daripada SAMPAH yg superrr busukk justru jd wabah penyakit. Cebong emng superrr BLUNDER klo dlm berpikir x,hate
"kyak dah lahir aja ngomong soeharto l KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!! cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan",hate
Ternyata bener indosat itu maling pulsa. Brengsek bener. Sial. Pulsa gua 200rbu. Peepanjang paket 149rb. Masa ga cukup tp pulsa gua ilang 100rb lebih. Brngsekkkk. Bangkrut kek luh !! USER URL,hate
"Lagi, Wanita Berhijab Diserang Haters di Pesawat via",neutral
"Fakultas Ekonomi Universitas Trisakti Jl. Kyai Tapa No.1, RT.6RW.16, Tomang, Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440 021 56969066",neutral
almost two hours pki earphone but tak buka lagu or dgr apa apa pun lol',neutral
"Ya. Bagiku ketika aku melihat seseorang mabuk karena minuman keras, bisa menjadi sebuah pelajaran. Contohnya setelah melihat si Syamsudin. ""Oh, aku gak boleh mabuk seperti itu. Biar gak jadi goblog"" begitu kukira.'",neutral
Aaaaaaa sakit tapi tydak berdarah . Ini yg ngerettwet kampret yaaa.',neutral
Mulai deh bolot nya_-',neutral
"Saya ke pick wgl sekali doang, mungkin mata dia picek pas pick saya.'",hate
Kepastian Prabowo maju Pilpres 2019 setelah Pilkada Serentak,neutral
"iya mas, aku nggak secantik mereka. tapi kalo kamu cari yg bisa bikin sambel sampe kamu mencret, aku maju duluan.'",neutral
semakin lama malah semakin asing dan akhirnya kita memahami bahwa ternyata selama ini kita hanya sedang bersama bukan bersatu.',neutral
BODAT KOMUNIS DUNGU sekebon',hate
"si mahfud sekarang beda, sptnya uda pasang badan utk rezim ini, kalau dulu terkenal sangat kritis.'",neutral
Tidak suka melihat Prabowo lantas menyerang amp mendiskreditkan bapak kandungnya.,hate
maju lu sini anjing!!!!! guwe mahu namparinnnnn looooooo brengsek!!!?!!!!!?.!!.!',hate
gw suka kontol lo beb ',neutral
Selamat pagi antek-antek Komunis...!!!.,hate
Itulah ciri-ciri mental pengemis di sebagian kecil NKRI sebetulnya mampu tapi pura2 tdk mampu dan belaga miskin itu mah sama seperti pengemis di jalanan yg pura2 cacat padahal rumahnya gendong dan punya mobil juga sangat kaya harta',neutral
Knp Warga Jawa Barat Harus Memilih Pasangan Asyik No.3 ? 1. Untuk Menjaga Marwah Muslim krn sunda identik Muslim.?? 2. Didukung Ulama Hebat seperti Aagym dan ustad arifin ilham.?? 3. Didukung Gubernur super prestasi kang aher.?? 4. Program2 yang s,neutral
"Selalu kalau makan, aku asing bawang bawang ni letak tepi. Mungkin kena apply kat life juga '",neutral
Intinya yang tidak dukung PRABOWO adalah PKI,hate
"Hahahha klo kampret boleh mengatasnamakan umat sama ulama, knp pula klo cebong ga boleh??'",hate
"Allah SWT dungu biadab BERJARAK, vilanya di Mekah, tinggal di Ar'sy, tak pernah masuk ke hati, mengecewakan? Buang",hate
bodo anjir ngapa uangnya kek gitu si wkwkw',neutral
"??Jadikan deritaku ini sebagai kesaksian, bahwa kekuasaan seorang presiden sekalipun ada batasnya. Karena kekuasaan yang langgeng hanyalah kekuasaan rakyat. Dan diatas segalanya adalah kekuasaan Tuhan Yang Maha Esa.?? Soekarno",neutral
Lah ternyata bangke juga dia...',hate
"ada yg maling duit waktu olahraga dan keciduk sampe skrg gada yg nemenin dia, mampuy kampang bgt jd orang'",hate
Bagai Rumah Bawah Ranah Yang Indah Seorang Pendiam Dan Culun Walau Dengan Bakar Besar',neutral
Cuman Komunis Yang Anti Agama.,hate
Hush...jangan nyuruh polisi kerja..ntar banyak bom meledak dimana mana',neutral
Kalau ada yang percaya nenek peot yg satu ini berarti otaknya udah dungu kenapa masalah Perpres No 20 Tahun 2018 tentang TKA diributkan? Baca yang lengkap siapa yg berpihak dan siapa yang tidak berpihak?',neutral
Ternyata Tuhan juga mendengar doa para komunis. ',neutral
Ini orang udah tolol nyolot lagi',hate
sok tau bgt sih njeng sehun aja betah nete di gue',neutral
Kamu bilang Gue Bangsat?.. Matamu Ambleg kuwi.. Otaknya dipake.. Baca pelan lalu ditafsirkan Maksud Gue Apa.. Ndasmu Amoh Kuwi mbangsat ne wong liyo Katon Goblok mu.. Durung Pinter Medsosan Ngablak ndisiti.. URL,hate
Bro..nanti dia didukung pekaos lagi sama partai bani onta kabur dan partai khilaf ',hate
Artinya kepercayaan Quran sebagai kitab hukum Allah SWT harus dibuang Pak Lukman?,hate
"Bagai Rumah Bawah Ranah Yang Indah, Seorang Pendiam Dan Culun Walau Dengan Bakar Besar'",neutral
"Apakah ini berarti sosialisasi BOM shg menjadi kata yg tidak menakutkan?... Kalo ada bom beneran, itu mah biasa,... ""jihad"".'",neutral
"Setan eh emang harusnya gk kelihatan anakku ""3'",neutral
Umaro yang Ulama Bermanfaat untuk Semua Bernegara dengan Pancasila TGB Zainul Majdi untuk Indonesia,neutral
Lebih tepat bani bangsat kali yak? Org berbuat demi kebaikan dan ada alasannya di maki2. Org goblok y,hate
"Anjirr gila kaget gue hp hang tiba"" keluar suara kunti'",neutral
emg produk cina ',neutral
Terus bagaimana dgn uu MD3 bang?',neutral
"Itulah para jongos dan antek2 asengasing penjual akidah, harga diri dan negara demi nafsu duniawi.'",hate
Bukti kerja nyata Presiden Jokowi untuk Indonesia. Satu Lagi Bandara di Era Jokowi,neutral
"orang bego gini kok direkrut jadi kader ya? masih pinter tukang sayur.....komemtar nya khan ngga ada yg berkualitas......kelihatan IQ nya seberapa tinggi? kasihan sih di bully terus, tapi memang sangat oantas di bully, sebab komentar nya sangat renfah kual",hate
"Ah masa iya? Kata siapa bawa-bawa agama udah gabisa berkata-kata? Justru karna gua cerdas makanya gua bawa-bawa tuh agama, nah itu lu tau sekecil apapun kata goblok tetap terlihat olehNya, lalu gimana lu? Udah slutsharming, udah ga respect sesama manusia, heran saya'",neutral
"Di medsos kan kelihatan, mana saja yg bilang kasus bom kemarin adl fiksi. Itu contoh indoktrinasi dosis rendah. Korbannya bukan teroris, tapi pikirannya Diracuni bahwa bom itu fiktif'",neutral
"udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.",hate
Goblinnya brengsek banget gw ktw ampe pilek ',neutral
Itulah Kontrak Karya Pertama Freeport KK-I. Kontrak karya tersebut merupakan bahan promosi yang dibawa Julius Tahija untuk memperkenalkan Indonesia ke luar negeri dan misi pertamanya adalah mempromosikan Kebijakan Penanaman Modal Asing ke Australia,neutral
Lebih baik sistem pemilihan kepala daerah itu dipilih oleh parlemen sehingga masyrakat tidak terlibat langsung dengan proses pilkada tersebut. Efek pilkada sung itu juga merusak birokrasi pemerintahan dikarenakan timses kubu yg menang ikut mengatur mutas,neutral
Jaman P PBB gratis Yg di anggap Aseng tapi trnyata lebih peduli dg rakyat kecilpribumi...',neutral
Parpol juga tidak memiliki nasionalisme dan lebih mempromosikan negara2 asing. Parpol ini antek asing',hate
RT ya karena zaman sby korupsi berjemaah asal bpk senang jawaban,hate
Kivlan cs jerit-jerit komunis hidup lagi!,hate
Alangkah lucunya wagubku MeikartaGate URL,hate
"Tadi devor nuna, sekarang rafen kunyuk. Anjir kapan gua tenang!? URL",neutral
Perilaku Si BABI ini memang benci dgn hal berbau Islam. Cocok dgn Ahok.,hate
Dia Kristen ibu',neutral
Bikin coldbrew agak ngasal. Pagi diminum cuman demi melek instan aja. Tai lah gua masih ga ngerti kopi enak apa ga kayak apa. Hahahaahah',neutral
